,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast,genre,running_time,inflation_factor,budget_adjusted
3484,tt0258153,s1m0ne,2002,57067,6.1,10.0,19.6,6,3,118,0.555864369093941,5.55864369093941
3485,tt0082509,heavy metal,1981,29217,6.7,9.3,20.1,15,3,90,1.1001100110011002,10.231023102310232
3486,tt0077531,f.i.s.t.,1978,6656,6.4,8.0,20.3,6,4,145,1.5337423312883436,12.269938650306749
3487,tt0098343,skin deep,1989,3704,6.2,8.5,19.7,5,3,97,0.8064516129032259,6.85483870967742
3488,tt0111686,wes craven's new nightmare,1994,47926,6.4,8.0,19.7,4,3,112,0.6747638326585695,5.398110661268556
3489,tt0077530,eyes of laura mars,1978,7955,6.2,7.0,20.0,5,2,104,1.5337423312883436,10.736196319018404
3491,tt0096071,the serpent and the rainbow,1988,20728,6.5,7.0,19.6,4,2,98,0.8453085376162299,5.9171597633136095
3492,tt0109021,8 seconds,1994,4582,6.6,7.0,19.62,6,2,105,0.6747638326585695,4.723346828609987
3493,tt1723811,shame,1968,174574,7.2,6.5,20.4,4,1,101,2.873563218390805,18.678160919540232
3495,tt0082817,nighthawks,1981,15856,6.4,5.0,19.9,6,3,99,1.1001100110011002,5.500550055005501
3496,tt0082377,the final conflict,1981,17179,5.6,5.0,20.47,5,1,108,1.1001100110011002,5.500550055005501
3497,tt0104573,juice,1992,21907,7.1,5.0,20.1,4,4,95,0.7127583749109052,3.563791874554526
3498,tt4695012,it comes at night,2017,72230,6.2,5.0,19.7,5,2,91,0.40796344647519583,2.039817232375979
3499,tt0076716,sinbad and the eye of the tiger,1977,6323,6.4,3.5,20.0,5,3,113,1.6501650165016502,5.775577557755776
3500,tt0079470,monty python's life of brian,1979,343871,8.1,4.0,20.2,6,1,93,1.3774104683195594,5.5096418732782375
3501,tt0116126,don't be a menace to south central while drinking your juice in the hood,1996,45313,6.6,3.8,20.11,10,3,89,0.6373486297004461,2.421924792861695
3502,tt1615147,margin call,2011,109395,7.1,3.5,19.5,11,2,109,0.44456497094767916,1.555977398316877
3503,tt0073312,love and death,1975,33643,7.7,3.0,20.12,1,1,85,1.8587360594795541,5.576208178438662
3504,tt0060176,blow-up,1966,51777,7.6,1.8,20.0,3,3,111,3.0864197530864197,5.555555555555555
3505,tt0078902,breaking away,1979,20404,7.7,2.3,20.0,4,3,101,1.3774104683195594,3.1680440771349865
3506,tt0089679,the new kids,1985,2272,6.0,6.0,0.2,7,4,89,0.9293680297397771,5.576208178438662
3507,tt0111149,shallow grave,1994,53806,7.3,2.5,19.8,3,3,92,0.6747638326585695,1.686909581646424
3508,tt0113540,kids,1995,69276,7.1,1.5,20.4,3,2,91,0.6561679790026247,0.984251968503937
3509,tt1381404,the company you keep,2012,30205,6.4,2.0,19.6,4,3,125,0.4355514516929884,0.8711029033859768
3510,tt0078333,the stud,1978,727,3.8,0.6,20.0,4,3,95,1.5337423312883436,0.9202453987730062
3511,tt0085318,chained heat,1983,1891,4.9,1.3,20.0,4,4,95,1.0040160642570282,1.3052208835341366
3513,tt0289992,the life of david gale,2003,103042,7.6,38.0,38.96,3,3,130,0.5434782608695652,20.652173913043477
3516,tt0063462,the producers,2005,47257,7.6,45.0,38.1,7,2,134,0.5120327700972862,23.04147465437788
3517,tt2382396,joe,1970,43430,6.9,0.11,26.0,4,2,107,2.577319587628866,0.2835051546391753
3518,tt0162677,summer of sam,1999,34554,6.7,22.0,19.3,5,4,142,0.6002400960384154,13.20528211284514
3520,tt0251114,hart's war,2002,49159,6.3,70.0,33.1,5,3,125,0.555864369093941,38.91050583657587
3521,tt0113481,johnny mnemonic,1995,63538,5.7,26.0,52.4,5,4,96,0.6561679790026247,17.060367454068242
3522,tt0233142,3000 miles to graceland,2001,42336,6.0,62.0,18.7,7,3,125,0.564652738565782,35.00846979107848
3523,tt0202470,rock star,2001,39386,6.3,57.0,19.3,6,3,105,0.564652738565782,32.18520609824957
3524,tt0107004,geronimo: an american legend,1993,8171,6.5,35.0,18.6,5,2,115,0.6920415224913494,24.221453287197228
3525,tt0114214,the quick and the dead,1995,80298,6.4,35.0,18.6,9,4,108,0.6561679790026247,22.965879265091864
3526,tt0052949,journey to the lost city,1960,176,6.8,30.0,19.3,7,3,141,3.378378378378378,101.35135135135134
3527,tt0350261,an unfinished life,2005,27810,7.0,30.0,18.6,3,2,108,0.5120327700972862,15.360983102918587
3528,tt1212428,the lost city of z,2016,69931,6.6,30.0,19.3,7,3,141,0.4166545142433346,12.499635427300039
3529,tt0455538,how to lose friends & alienate people,2008,66222,6.4,28.0,19.2,6,3,111,0.4644617120987632,13.00492793876537
3530,tt0273799,max keeble's big move,2001,6971,5.4,25.0,18.6,5,2,86,0.564652738565782,14.11631846414455
3531,tt0297162,half past dead,2002,13990,4.6,25.0,19.2,7,3,98,0.555864369093941,13.896609227348526
3532,tt1100089,foxcatcher,2014,127846,7.0,24.0,19.2,4,3,134,0.422411462557448,10.137875101378752
3533,tt0241025,vanity fair,2004,19832,6.2,23.0,19.4,8,2,141,0.5293806246691372,12.175754367390155
3534,tt0097027,casualties of war,1989,38616,7.1,22.5,18.67,2,3,114,0.8064516129032259,18.145161290322584
3535,tt0110364,little giants,1994,23962,6.4,20.0,19.3,2,2,106,0.6747638326585695,13.495276653171391
3536,tt0116756,kazaam,1996,22173,3.0,20.0,18.9,4,3,94,0.6373486297004461,12.746972594008923
3537,tt0243133,the man who wasn't there,2001,98896,7.5,20.0,18.9,8,2,116,0.564652738565782,11.29305477131564
3538,tt1135985,sex drive,2008,80696,6.5,19.0,18.8,5,2,109,0.4644617120987632,8.824772529876501
3539,tt0083254,under the rainbow,1981,2442,5.4,18.0,18.83,2,1,97,1.1001100110011002,19.801980198019802
3540,tt0086955,best defense,1984,5235,3.8,18.0,19.27,3,1,94,0.9624639076034648,17.324350336862366
3541,tt0090357,young sherlock holmes,1985,17820,6.8,18.0,19.0,9,3,104,0.9293680297397771,16.728624535315987
3542,tt0119670,the mighty,1998,11657,7.3,90.0,50.6,6,3,114,0.6134969325153374,55.21472392638037
3543,tt0829459,a mighty heart,2007,26290,6.6,16.0,18.94,6,2,108,0.482392667631452,7.718282682103232
3544,tt0283084,tuck everlasting,2002,20287,6.6,15.0,19.3,8,3,96,0.555864369093941,8.337965536409115
3545,tt0094082,suspect,1987,8591,6.6,14.5,18.78,5,4,121,0.8802816901408451,12.764084507042254
3546,tt1600196,the drop,2014,135307,7.1,12.6,18.7,4,2,106,0.422411462557448,5.322384428223844
3547,tt0077269,the boys from brazil,1978,23921,7.0,12.0,19.0,2,3,125,1.5337423312883436,18.404907975460123
3548,tt0128445,rushmore,1998,159711,7.7,10.0,19.1,5,2,90,0.6134969325153374,6.134969325153374
3549,tt0091059,flight of the navigator,1986,41547,6.9,9.0,18.56,1,3,90,0.9124087591240877,8.211678832116789
3550,tt1878870,the edge of seventeen,2016,92242,7.3,9.0,18.8,4,2,104,0.4166545142433346,3.7498906281900113
3551,tt0117218,the nutty professor,1963,104084,5.6,54.0,274.0,4,3,95,3.2679738562091503,176.47058823529412
3552,tt0437179,see no evil,1971,24806,5.1,8.0,18.6,5,4,85,2.4691358024691357,19.753086419753085
3554,tt0102469,mortal thoughts,1991,7887,5.7,7.0,18.8,5,3,103,0.7342143906020558,5.139500734214391
3555,tt0068421,the cowboys,1972,12242,7.4,6.0,19.25,4,3,131,2.3923444976076556,14.354066985645932
3556,tt0310281,a mighty wind,2003,24624,7.2,6.0,18.7,9,1,91,0.5434782608695652,3.260869565217391
3557,tt0065462,beneath the planet of the apes,1970,39699,6.1,4.7,19.0,5,3,95,2.577319587628866,12.113402061855671
3558,tt0184791,o,2001,18673,6.1,5.0,19.21,4,3,94,0.564652738565782,2.82326369282891
3559,tt1691916,before i fall,2017,41212,6.4,5.0,18.9,7,3,99,0.40796344647519583,2.039817232375979
3560,tt0072251,the taking of pelham one two three,1974,24429,7.7,3.8,18.7,4,3,104,2.028397565922921,7.707910750507099
3561,tt0081259,the octagon,1980,4642,5.1,4.0,19.0,3,3,103,1.2135922330097086,4.854368932038835
3562,tt0091080,jason lives,1986,34881,6.0,3.0,19.4,3,3,87,0.9124087591240877,2.737226277372263
3564,tt0081376,the private eyes,1980,2499,6.8,2.3,18.94,6,2,91,1.2135922330097086,2.7912621359223295
3565,tt0375173,alfie,1966,48924,6.2,0.8,18.87,8,3,113,3.0864197530864197,2.469135802469136
3567,tt0120008,the replacement killers,1998,25937,6.2,30.0,19.2,4,3,87,0.6134969325153374,18.404907975460123
3568,tt1506999,haywire,2011,79722,5.8,23.0,33.4,7,3,93,0.44456497094767916,10.224994331796621
3569,tt0094602,above the law,1988,26844,6.0,7.5,18.87,5,3,99,0.8453085376162299,6.3398140321217245
3571,tt0092632,the believers,1987,5682,6.1,13.0,18.75,6,3,114,0.8802816901408451,11.443661971830986
3572,tt0090350,year of the dragon,1985,13063,6.9,24.0,18.71,3,4,134,0.9293680297397771,22.30483271375465
3573,tt0116277,the fan,1996,44242,5.9,55.0,18.6,5,4,116,0.6373486297004461,35.05417463352454
3574,tt5726616,call me by your name,2017,169269,7.9,3.5,41.9,6,2,132,0.40796344647519583,1.4278720626631853
3575,tt0454824,flyboys,2006,39979,6.5,60.0,17.8,8,3,138,0.49603174603174605,29.761904761904763
3577,tt0276033,the country bears,2002,4658,4.1,35.0,18.0,5,3,88,0.555864369093941,19.455252918287936
3578,tt1742334,sabotage,2014,56563,5.7,35.0,18.4,10,4,109,0.422411462557448,14.78440118951068
3579,tt0412080,the world's fastest indian,2005,49680,7.8,25.0,18.3,4,2,127,0.5120327700972862,12.800819252432156
3581,tt5208252,operation finale,2018,24371,6.5,24.0,17.6,6,3,122,0.3982366082984544,9.557678599162905
3583,tt0144814,the rage: carrie 2,1999,14830,4.7,21.0,17.8,5,3,105,0.6002400960384154,12.605042016806724
3584,tt0087589,lassiter,1984,1887,5.9,20.0,17.51,7,4,100,0.9624639076034648,19.249278152069294
3585,tt0089457,ladyhawke,1985,40786,7.0,20.0,18.4,5,4,121,0.9293680297397771,18.58736059479554
3586,tt0110516,milk money,1994,10846,5.6,20.0,18.14,2,2,110,0.6747638326585695,13.495276653171391
3587,tt0124879,simon birch,1998,19890,6.9,20.0,18.3,6,2,114,0.6134969325153374,12.269938650306749
3588,tt0217630,loser,2000,25661,5.3,20.0,18.4,4,2,95,0.5807200929152149,11.614401858304298
3589,tt0097123,crimes and misdemeanors,1989,51561,7.9,19.0,18.3,11,3,104,0.8064516129032259,15.322580645161292
3590,tt0139809,the thirteenth floor,1999,62859,7.1,16.0,18.5,5,4,100,0.6002400960384154,9.603841536614647
3591,tt0134619,disturbing behavior,1998,19907,5.6,15.0,17.5,5,4,83,0.6134969325153374,9.202453987730062
3593,tt0089348,invasion u.s.a.,1985,8079,5.4,12.0,17.5,3,3,107,0.9293680297397771,11.152416356877325
3594,tt0097322,the fabulous baker boys,1989,20547,6.8,11.5,18.4,3,4,114,0.8064516129032259,9.274193548387098
3595,tt0112499,the big green,1995,8574,5.6,12.0,17.7,3,1,99,0.6561679790026247,7.874015748031496
3596,tt1084950,rachel getting married,2008,45690,6.7,12.0,17.5,6,2,114,0.4644617120987632,5.573540545185159
3598,tt0073636,rooster cogburn,1975,10010,6.9,10.0,17.6,9,2,108,1.8587360594795541,18.58736059479554
3600,tt0083798,dead men don't wear plaid,1982,19134,6.9,9.0,18.2,4,3,88,1.0362694300518136,9.326424870466322
3601,tt0090927,the delta force,1986,17704,5.6,9.0,17.76,13,3,129,0.9124087591240877,8.211678832116789
3602,tt0105415,singles,1992,26126,6.7,9.0,18.5,7,3,99,0.7127583749109052,6.414825374198147
3603,tt0120693,half baked,1998,55451,6.7,8.0,17.5,5,2,82,0.6134969325153374,4.9079754601226995
3604,tt1431181,another year,2010,26667,7.3,8.0,18.1,3,3,129,0.4585977913930367,3.6687823311442935
3605,tt3850214,dope,2015,77482,7.2,7.0,18.0,9,3,103,0.42191066463587,2.95337465245109
3606,tt0095271,halloween 4: the return of michael myers,1988,40810,5.9,5.0,17.8,4,3,88,0.8453085376162299,4.22654268808115
3608,tt0087425,hot dog... the movie,1984,2804,5.0,4.0,17.7,6,2,96,0.9624639076034648,3.849855630413859
3609,tt0090103,the sure thing,1985,18089,7.0,4.5,18.14,4,3,95,0.9293680297397771,4.182156133828997
3610,tt0062467,wait until dark,1967,25873,7.8,3.0,17.55,3,2,108,2.9940119760479047,8.982035928143715
3611,tt5688932,sorry to bother you,2018,48634,6.9,3.2,18.3,10,4,112,0.3982366082984544,1.2743571465550543
3612,tt0065724,five easy pieces,1970,30971,7.5,1.6,18.1,3,1,96,2.577319587628866,4.123711340206186
3613,tt0082533,the howling,1981,28931,6.6,1.5,17.9,5,1,91,1.1001100110011002,1.6501650165016502
3614,tt0079227,good guys wear black,1978,2507,5.1,1.0,18.3,7,1,96,1.5337423312883436,1.5337423312883436
3615,tt0356150,eurotrip,2004,185665,6.6,25.0,20.8,4,1,92,0.5293806246691372,13.234515616728428
3616,tt0095174,frantic,1988,46144,6.9,20.0,17.6,4,4,120,0.8453085376162299,16.9061707523246
3617,tt0455590,the last king of scotland,2006,167917,7.7,6.0,48.4,4,3,123,0.49603174603174605,2.9761904761904763
3618,tt0116830,last man standing,1996,50743,6.4,67.0,47.27,6,3,101,0.6373486297004461,42.70235818992989
3619,tt0082869,outland,1981,25467,6.6,18.0,17.37,5,4,109,1.1001100110011002,19.801980198019802
3620,tt0060877,queen of blood,1966,1473,5.2,0.07,17.3,4,3,81,3.0864197530864197,0.2160493827160494
3621,tt0086525,valley girl,1983,12087,6.4,0.35,17.3,10,2,99,1.0040160642570282,0.3514056224899598
3623,tt0091530,the mission,1986,52301,7.4,21.45,17.2,2,2,125,0.9124087591240877,19.57116788321168
3625,tt0765443,eastern promises,2007,217847,7.6,50.0,56.1,5,4,101,0.482392667631452,24.1196333815726
3626,tt0395584,the devil's rejects,2005,88981,6.8,7.0,19.4,7,1,109,0.5120327700972862,3.5842293906810037
3627,tt0102070,hudson hawk,1991,49294,5.8,65.0,17.2,7,3,100,0.7342143906020558,47.72393538913363
3628,tt0139668,true crime,1999,30085,6.6,55.0,16.65,5,3,127,0.6002400960384154,33.01320528211285
3629,tt0109190,baby's day out,1994,42170,6.1,48.0,16.7,3,3,99,0.6747638326585695,32.388663967611336
3630,tt0046911,diabolique,1996,58233,8.0,45.0,17.1,7,5,107,0.6373486297004461,28.680688336520078
3631,tt0117331,the phantom,1996,30877,4.9,45.0,17.3,6,4,100,0.6373486297004461,28.680688336520078
3633,tt0163988,bringing out the dead,1999,59739,6.8,32.0,16.8,5,2,121,0.6002400960384154,19.207683073229294
3634,tt0085811,krull,1983,28379,6.1,30.0,16.9,4,4,121,1.0040160642570282,30.120481927710845
3635,tt0104299,freejack,1992,14164,5.4,30.0,17.13,6,3,110,0.7127583749109052,21.382751247327157
3636,tt0990413,sugar & spice,2001,4472,7.2,27.0,16.9,6,2,81,0.564652738565782,15.245623941276115
3637,tt0116320,fled,1996,8071,5.4,25.0,17.19,5,4,98,0.6373486297004461,15.933715742511154
3638,tt0126886,election,1999,84172,7.2,25.0,17.2,2,3,103,0.6002400960384154,15.006002400960385
3639,tt0113870,murder in the first,1995,25094,7.3,23.0,17.38,7,2,122,0.6561679790026247,15.091863517060368
3640,tt0093507,masters of the universe,1987,34767,5.4,22.0,17.3,6,4,106,0.8802816901408451,19.366197183098592
3641,tt0092563,angel heart,1987,75304,7.3,18.0,17.19,4,4,113,0.8802816901408451,15.845070422535212
3642,tt1172233,whip it,2009,61853,6.9,15.0,16.6,7,2,110,0.4661200632058805,6.9918009480882075
3643,tt0211443,jason x,2001,47469,4.4,14.0,16.9,1,3,92,0.564652738565782,7.905138339920948
3644,tt0120577,54,1998,30546,5.9,13.0,16.8,7,1,93,0.6134969325153374,7.975460122699387
3645,tt0080736,the final countdown,1980,19752,6.7,12.0,56.6,6,2,103,1.2135922330097086,14.563106796116504
3646,tt0087262,firestarter,1984,27711,6.1,12.0,17.1,8,3,114,0.9624639076034648,11.549566891241577
3647,tt0087231,the falcon and the snowman,1985,9771,6.8,12.0,17.0,2,4,131,0.9293680297397771,11.152416356877325
3648,tt0337917,catch that kid,2004,9181,5.2,12.0,16.9,5,3,91,0.5293806246691372,6.352567496029646
3649,tt0100814,tremors,1990,110970,7.1,11.0,16.67,5,3,96,0.7651109410864576,8.416220351951033
3650,tt0264616,frailty,2001,72692,7.2,11.0,17.4,5,4,99,0.564652738565782,6.211180124223603
3651,tt0362269,kinsey,2004,46037,7.1,11.0,16.9,8,3,118,0.5293806246691372,5.823186871360509
3652,tt0106489,a bronx tale,1993,119702,7.8,10.0,17.3,4,3,120,0.6920415224913494,6.920415224913494
3653,tt0240468,kung pow: enter the fist,2002,42172,6.2,10.0,17.0,2,2,83,0.555864369093941,5.55864369093941
3654,tt0276919,dogville,2003,129160,8.0,10.0,16.7,8,2,178,0.5434782608695652,5.434782608695652
3655,tt1091722,adventureland,2009,148276,6.8,9.8,17.2,6,4,107,0.4661200632058805,4.567976619417629
3656,tt1791682,while we're young,2014,42631,6.3,10.0,17.3,6,3,97,0.422411462557448,4.2241146255744795
3658,tt0087507,johnny dangerously,1984,12645,6.5,9.0,17.1,10,2,90,0.9624639076034648,8.662175168431183
3659,tt0105128,pet sematary ii,1992,18057,4.9,11.5,57.5,7,2,103,0.7127583749109052,8.19672131147541
3660,tt0109120,andre,1994,6070,5.7,8.0,16.82,4,3,95,0.6747638326585695,5.398110661268556
3661,tt0279113,the good girl,2002,41782,6.4,8.0,16.9,6,3,93,0.555864369093941,4.446914952751528
3662,tt0084694,the slayer,1982,1502,4.9,7.0,16.6,5,3,86,1.0362694300518136,7.253886010362695
3663,tt0118276,buffy the vampire slayer,1992,120343,8.2,7.0,16.6,5,5,86,0.7127583749109052,4.989308624376337
3664,tt0251736,house of 1000 corpses,2003,71888,6.1,7.0,16.8,10,1,88,0.5434782608695652,3.804347826086956
3665,tt0059885,von ryan's express,1965,11978,7.1,5.76,17.11,8,3,117,3.1746031746031744,18.285714285714285
3666,tt2799166,the pyramid,1976,22010,4.6,6.5,16.9,3,3,89,1.7574692442882252,11.423550087873464
3667,tt0085154,all the right moves,1983,14701,5.9,5.6,17.23,3,2,91,1.0040160642570282,5.622489959839357
3668,tt0090180,to live and die in l.a.,1985,26855,7.3,6.0,17.31,7,4,116,0.9293680297397771,5.576208178438662
3670,tt0862846,sunshine cleaning,2008,67711,6.8,5.0,17.3,6,2,91,0.4644617120987632,2.322308560493816
3671,tt6499752,upgrade,2018,121161,7.5,3.0,16.6,3,3,100,0.3982366082984544,1.1947098248953631
3672,tt0069303,sounder,1972,3225,7.6,1.9,16.9,5,1,105,2.3923444976076556,4.545454545454545
3673,tt0076271,kingdom of the spiders,1977,4156,5.8,1.0,17.0,4,2,89,1.6501650165016502,1.6501650165016502
3674,tt1120985,blue valentine,2010,173862,7.4,1.0,16.6,2,2,112,0.4585977913930367,0.4585977913930367
3675,tt2334649,fruitvale station,2013,69773,7.5,0.9,17.4,6,3,85,0.42926376970857283,0.38633739273771556
3676,tt0073768,supervixens,1975,3979,6.0,0.1,17.0,6,2,106,1.8587360594795541,0.18587360594795543
3678,tt0117951,trainspotting,1996,602912,8.1,1.95,72.0,6,3,93,0.6373486297004461,1.24282982791587
3680,tt0280778,iris,2001,16315,7.0,5.5,16.2,4,3,90,0.564652738565782,3.1055900621118013
3683,tt0101453,billy bathgate,1991,10820,5.9,48.0,15.5,5,4,106,0.7342143906020558,35.24229074889868
3684,tt0099165,the bonfire of the vanities,1990,20578,5.6,47.0,15.6,4,3,126,0.7651109410864576,35.96021423106351
3685,tt1413495,paranoia,1969,33634,5.7,35.0,16.3,9,2,106,2.7247956403269753,95.36784741144413
3686,tt0414993,the fountain,2006,219366,7.2,35.0,16.0,3,6,96,0.49603174603174605,17.36111111111111
3688,tt3169706,pride & prejudice,2005,47906,7.8,22.0,121.1,10,4,127,0.5120327700972862,11.264720942140297
3689,tt1374989,pride and prejudice and zombies,2016,47855,5.8,28.0,16.4,8,5,108,0.4166545142433346,11.66632639881337
3690,tt0112857,devil in a blue dress,1995,16355,6.7,27.0,16.1,5,3,102,0.6561679790026247,17.716535433070867
3691,tt1456941,"tomorrow, when the war began",2010,29391,6.2,27.0,16.5,9,4,104,0.4585977913930367,12.38214036761199
3693,tt0093692,over the top,1987,47014,5.8,25.0,16.0,4,2,93,0.8802816901408451,22.007042253521128
3694,tt0094799,"bright lights, big city",1988,6904,5.7,25.0,16.12,4,1,107,0.8453085376162299,21.132713440405748
3695,tt0107091,heart and souls,1993,15286,6.9,25.0,16.5,7,3,104,0.6920415224913494,17.301038062283737
3696,tt1727776,scouts guide to the zombie apocalypse,2015,41331,6.3,24.0,16.1,5,3,93,0.42191066463587,10.125855951260881
3697,tt1206543,out of the furnace,2013,100872,6.8,22.0,15.7,7,4,116,0.42926376970857283,9.443802933588602
3698,tt0059245,the greatest story ever told,1965,8068,6.6,20.0,15.5,5,3,260,3.1746031746031744,63.49206349206349
3699,tt0096094,she's having a baby,1988,10696,5.9,20.0,16.0,2,3,106,0.8453085376162299,16.9061707523246
3700,tt2802154,leviathan,1989,44884,7.6,20.0,15.7,8,4,103,0.8064516129032259,16.129032258064516
3701,tt0267287,avalon,1990,12478,6.4,20.0,15.7,4,3,126,0.7651109410864576,15.302218821729152
3703,tt1032815,"i love you, beth cooper",2009,32291,5.3,18.0,16.4,4,2,102,0.4661200632058805,8.39016113770585
3704,tt0094074,superman iv: the quest for peace,1987,40187,3.7,17.0,15.6,9,3,90,0.8802816901408451,14.964788732394368
3705,tt0120324,a simple plan,1998,59603,7.5,17.0,16.3,3,3,121,0.6134969325153374,10.429447852760736
3706,tt0097044,chances are,1989,9997,6.5,16.0,16.28,4,3,108,0.8064516129032259,12.903225806451614
3707,tt0373469,kiss kiss bang bang,2005,205754,7.5,15.0,15.8,4,3,103,0.5120327700972862,7.680491551459293
3708,tt0076451,"new york, new york",1977,16467,6.7,14.0,16.4,2,2,163,1.6501650165016502,23.102310231023104
3709,tt0086346,spacehunter: adventures in the forbidden zone,1983,4970,5.5,14.4,16.5,4,3,90,1.0040160642570282,14.457831325301205
3711,tt0091828,raw deal,1986,28311,5.6,12.0,16.2,7,3,105,0.9124087591240877,10.948905109489052
3712,tt0090660,armed and dangerous,1986,10087,5.7,12.0,15.95,5,3,88,0.9124087591240877,10.948905109489052
